,url,name,weight,actual_price,striked_price,category
0,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619108464244-bfd33b35-2eed-4130-8705-8f37663bd7b7.jpeg,పంచదార/ చక్కెర /sugar loose / panchadara,Size: 250gm,10,,sweets
1,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619149378557-c33daf94-2c88-4728-9e4e-0b475cda2285.jpeg,బెల్లం పలచన / bellam(jaggery),Size: 250g,12,13,sweets
2,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619108568451-7a122241-b797-49aa-8e06-c2f6105e1108.jpeg,బెల్లం /bellam/jaggery,per kg,50,60,sweets
3,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619169426362-bdedc9f1-7f48-44e1-b694-154f76f7004a.jpeg,పంచదార /sugar pack/ panchadara,Size: 1 Kg,40,42,sweets
4,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619149903556-1ab5f854-484c-4ca1-ac25-562de69198eb.jpeg,పటికి బెల్లము / pateki bellam,Size: 250gm,15,20,sweets
5,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619192538664-a862d4c0-4a86-40b6-8095-4708be368a86.jpeg,పటికి బెల్లం చిప్స్ / rock candy,Size: 50gm,5,10,sweets
6,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/snacks-branded-foods/dabur-honey-stmesghf46.jpg,dabur honey/డాబర్ హనీ,Size: 25gm,18,,sweets
7,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619433706570-a7ef63c9-264f-45d3-97e1-2a974bc846e6.jpeg,apis honey /ఆపీస్ హనీ(buy 1 get 1 free),Size: 225gm,120,130,sweets
