,url,name,weight,actual_price,striked_price,category
19,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1622004009675-c75459f1-2f54-4bb2-9e5d-1f732e141c2b.jpeg,sun flower oil(wisdom)/ విస్డం సన్‌ప్లవర్ నూనె,per 15 liter,"2,400","2,700",oils
20,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1622004062016-786c9502-db44-43d6-b2cb-e4e825add902.jpeg,sun flower oil(wisdom)/ విస్డం సన్‌ప్లవర్ నూనె,per 5 liter,750,860,oils
21,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1622004128189-e215cac3-28f4-49a3-b1c5-b988be542684.jpeg,sun flower oil(wisdom)/ విస్డం సన్‌ప్లవర్ నూనె,per liter,145,170,oils
22,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1622004201195-f7a997ca-9296-485f-adf1-2336db1d6e80.jpeg,sun flower oil(wisdom)/ విస్డం సన్‌ప్లవర్ నూనె,per 500 ml,75,80,oils
23,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1622004283424-1778c7c3-de1f-4a93-8821-7818de3b7f8b.jpeg,priya cook lite grond nut oil/ ప్రియా కుక్ లైట్ వెరుసేనగా ఆయిల్,per liter,150,162,oils
24,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1622004530759-1f8e371d-4110-4594-ada0-f1bbdd4e56a4.jpeg,kurnool groundnut oil/ కర్నూలు వేరుశనగ నూనె,per liter,160,220,oils
25,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1622005816147-a6d08d5d-5c1c-4ed8-96c1-82b8786ac709.jpeg,kurnool groundnut oil/ కర్నూలు వేరుశనగ నూనె,per 5 liter,850,"1,080",oils
26,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1622004543245-c226ba88-421a-4041-b0fe-0ce196952f16.jpeg,kurnool groundnut oil/ కర్నూలు వేరుశనగ నూనె,per 15 kg,"2,700","3,100",oils
27,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1622005917439-e200856f-fdfb-4020-92ac-beabc7acffb7.jpeg,priya rice rich oil/ ప్రియా రైస్ రిచ్ ఆయిల్,per liter,160,170,oils
28,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1622006116489-009ca675-330e-41de-9412-af84e92b6487.jpeg,priya sunflower oil/ ప్రియా సన్ఫ్లవర్ ఆయిల్,per liter,160,195,oils
29,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1622006106669-b2352960-10a1-42d3-826c-9b1f0a3151db.jpeg,priya sunflower oil/ ప్రియా సన్ఫ్లవర్ ఆయిల్,per 5 liter,850,"1,080",oils
30,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1622006336223-3633b752-778c-4949-a050-396c16dc36be.jpeg,idhayam gingelly oil/ఇధాయమ్ నువ్వుల నూని,per liter,275,287,oils
31,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1622267305290-bc52ed12-856d-4f88-a2ff-89e2217b35e9.jpeg,a.s brand gingelly oil / a.s బ్రాండ్ నువ్వులా నూని,per liter,325,333,oils
32,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1622007097161-7f998da8-62a8-473d-a768-11a49c03b61a.jpeg,sunfit refined sunflower oil bottle / సన్‌ఫిట్ రిఫైన్డ్ సన్‌ఫ్లవర్ ఆయిల్ బాటిల్,per liter,150,,oils
33,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.ap-south-1.amazonaws.com/personal-care/dabur-vatika-7-ayurvedic-herbs-enriched-coconut-hair-oil-c672sk953d.jpg,dabur vatika 7 ayurvedic herbs enriched coconut hair oil,per 90 ml,45,,oils
34,https://cdn.mydukaan.io/app/image/371x371/?url=https://projecteagle.s3.ap-south-1.amazonaws.com/images/93326501-91e3-4887-9df5-1a1b97bbbe5c.jpg,dabur almond hair oil,Size: 100 Ml,65,,oils
35,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1624173120573-2fec0ff4-2d76-442d-a974-b0ffd714ea95.jpeg,ruchi dalda vanaspati 500gm,per 500 gm,65,75,oils
36,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1624173151205-c72843e5-8a62-4bf4-a991-c7b446050144.jpeg,ruchi dalda vanaspati 1 litre,per litre,120,123,oils
37,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1624173335106-5a59e140-f463-4323-a02e-f56bf9861b94.jpeg,ruchi dalda vanaspati 200gm,per 200 gram,30,37,oils
38,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1624173219622-6d2767b2-de32-4555-a102-7405644e7a1a.jpeg,ruchi dalda vanaspati 100gm,per 100 gram,20,24,oils
39,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1624173274676-48a0f1e9-6aba-44f7-b3e3-df7f0494f7fd.jpeg,ruchi dalda vanaspati 50gm,per 50 gram,10,18,oils
40,https://cdn.mydukaan.io/app/image/371x371/?url=https://projecteagle.s3.ap-south-1.amazonaws.com/images/384a983e-69ee-48a7-af14-8932fbec520d.jpg,gold winner sunflower oil 15 l tin,per 15 liter,"2,400","2,500",oils
41,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1626442783110-e2f21a96-4596-40a2-a207-6c2358be08a2.jpeg,wisdom rice bran oil,per liter,150,178,oils
