,url,name,weight,actual_price,striked_price,category
31,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619755909655-02baaece-3efb-4582-bbec-3a59b4b28bd4.jpeg,cadbury 5star chocolate,per 20 gram,10,,Snacks & Branded Foods
32,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619756026213-6f825ca2-16e8-42b9-8fda-b6edc6b6b4c0.jpeg,cadbury fuse chocolate,per 25 gram,20,,Snacks & Branded Foods
33,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/snacks-branded-foods/kissan-fresh-tomato-ketchup-yw1xg6bxf8.jpg,kissan fresh tomato ketchup,per 130 g,15,,Snacks & Branded Foods
34,https://cdn.mydukaan.io/app/image/371x371/?url=https://projecteagle.s3.ap-south-1.amazonaws.com/images/18516532-bab7-44c1-ae63-0eef49d5603e.jpg,kissan mixed fruit jam,per 200 g,65,,Snacks & Branded Foods
35,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/snacks-branded-foods/britannia-classic-little-hearts-biscuits-e2nts4d8zf.jpg,britannia classic little hearts biscuits,per 18 gm,5,,Snacks & Branded Foods
36,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/snacks-branded-foods/bingo-yumitos-chilli-sprinkled-potato-chips-4lhsv2gjaw.jpg,bingo yumitos chilli sprinkled potato chips,per 26 gm,10,,Snacks & Branded Foods
37,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/snacks-branded-foods/kellogg-s-chocos-7c8ex11ba5.jpg,kellogg's chocos,per 12 gram,5,,Snacks & Branded Foods
38,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/snacks-branded-foods/lay-s-american-style-cream-n-onion-chips-yjy1t9ru6n.jpg,lay`s american style cream n onion chips,per 14 g,5,,Snacks & Branded Foods
39,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/snacks-branded-foods/lay-s-herby-crush-flavor-opvcjqpb93.jpg,lay's herby crush flavor,per 12 g,5,,Snacks & Branded Foods
40,https://cdn.mydukaan.io/app/image/371x371/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1620882317062-58d27f78-dd75-46eb-9741-e655a1427f6c.jpeg,unibic fruit &nut cookies,per 38 gram,10,,Snacks & Branded Foods
