,url,name,weight,actual_price,striked_price,category
21,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619274190469-dce0d6d9-0749-4d5f-9ed8-0f6b1a69bf9a.jpeg,godrej no.1 jasmine milk cream soap/గోద్రేజ్ నెం .1 జాస్మిన్ మిల్క్ క్రీమ్ సోప్,per 500 g,80,84,personal-care
22,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/cinthol-original-deodorant-complexion-soap-xyiw4qtkkw.jpg,cinthol original deodorant & complexion soap/సింథోల్ ఒరిజినల్ డియోడరెంట్ & కాంప్లెక్సియన్ సోప్,per 400 gm,145,151,personal-care
23,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/rexona-silky-soft-skin-coconut-olive-oil-soap-kotkiimp8s.jpg,rexona silky soft skin coconut & olive oil soap/రెక్స్ఓన సిల్కీ సాఫ్ట్ స్కిన్ కోకోనట్ & ఆలివ్ ఆయిల్ సోప్,per 100 grams,28,,personal-care
24,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/lux-rose-vitamin-e-soft-glowing-skin-soap-bar-pysbe59mir.jpg,lux rose & vitamin e soft glowing skin soap/లక్స్ రొసె & విటమిన్ e సాఫ్ట్ గ్లోవింగ్ స్కిన్ సబ్బు,Size: 50gm,10,,personal-care
25,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619274095842-3fb51ab6-037c-4356-8348-647cbc49aeae.jpeg,international lux creamy perfection/ఇంటర్నేషనల్ లక్స్ క్రీమీ పర్ఫెక్షన్,Size: 75gm,35,,personal-care
26,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/sensodyne-rapid-relief-toothpaste-op91s8veca.jpg,sensodyne rapid relief toothpaste/సెన్సొడైన్ రాపిడ్ రిలీఫ్ టూత్ పేస్ట్,Size: 40gm,90,,personal-care
27,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/sensodyne-sensitive-fresh-mint-toothpaste-hznxz7cuo8.jpg,sensodyne sensitive fresh mint toothpaste/సెన్సొడైన్ సెన్సిటివిటి ఫ్రెష్ మింట్ టూత్ పేస్ట్,Size: 40gm,70,,personal-care
28,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619273565324-1d9e05f0-d203-4543-b45f-7fe315cdfad6.jpeg,sensodyne fresh gel toothpaste/సెన్సొడైన్ ఫ్రెష్ జెల్ టూత్ పేస్ట్,Size: 40gm,40,,personal-care
29,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619273506347-c740c70e-f1d3-403f-9a25-2d7950fd1cb0.jpeg,sensodyne whitening toothpaste/సెన్సొడైన్ వైట్నింగ్ టూత్ పేస్ట్,per 70 gram,130,,personal-care
30,https://cdn.mydukaan.io/app/image/357x357/?url=https://mydukaan.s3.amazonaws.com/personal-care/pepsodent-germicheck-cavity-protection-toothpaste-bn2eun4xc3.jpg,pepsodent germicheck+ cavity protection toothpaste/పేపసిడెంట్ జర్మ్ చెక్ ప్లస్ కెవిటీ ప్రొటెక్షన్ టూత్ పేస్ట్,Size: 100gm,45,,personal-care
